mod_id,mod_name,source_file,object_name,cost,upkeep,produces,shipyard_capacity,naval_cap,build_speed,build_cost_value,annual_upkeep_value,annual_payoff_value,payback_years,market_base_cost_energy,market_deficit_cost_energy,market_deficit_annual_upkeep_energy,market_deficit_annual_payoff_energy,market_deficit_payback_years,market_surplus_annual_payoff_energy,market_surplus_payback_years,market_fee_deficit_cost_energy,market_fee_deficit_annual_payoff_energy,market_unpriced_resources,strategic_shipyard_effective_slots,strategic_shipyard_annual_alloy_throughput,strategic_shipyard_annual_fleet_value_energy,strategic_shipyard_payback_years,priority_tier,source_has_ai_weight,director_strategy_role,director_weight_basis,director_build_gate,director_surplus_sink_role,director_surplus_sink_priority,decision_eligible,data_quality,unresolved_symbols,inline_scripts,prerequisites,upgrade_from
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_5_k_star,unity=3750;alloys=7500,,energy=3000,0.0,0.0,0.0,9375.0,0.0,9000.0,1.04,30000.0,150000.0,0.0,36000.0,4.17,36000.0,0.83,195000.0,36000.0,unity=3750,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_5 megastructures/dyson_sphere/dyson_sphere_star_class megastructures/dyson_sphere/parts/dyson_sphere_star_class_part megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_4_k_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_5_m_giant_star,unity=10000;alloys=20000,,energy=8000,0.0,0.0,0.0,25000.0,0.0,24000.0,1.04,80000.0,400000.0,0.0,96000.0,4.17,96000.0,0.83,520000.0,96000.0,unity=10000,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_5 megastructures/dyson_sphere/dyson_sphere_star_class megastructures/dyson_sphere/parts/dyson_sphere_star_class_part megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_4_m_giant_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_5_m_star,unity=2500;alloys=5000,,energy=2000,0.0,0.0,0.0,6250.0,0.0,6000.0,1.04,20000.0,100000.0,0.0,24000.0,4.17,24000.0,0.83,130000.0,24000.0,unity=2500,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_5 megastructures/dyson_sphere/dyson_sphere_star_class megastructures/dyson_sphere/parts/dyson_sphere_star_class_part megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_4_m_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_o_star.txt,dyson_sphere_4_o_star,unity=22500;alloys=45000,,energy=15000,0.0,0.0,0.0,56250.0,0.0,45000.0,1.25,180000.0,900000.0,0.0,180000.0,5.0,180000.0,1.0,1170000.0,180000.0,unity=22500,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_3_o_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere.txt,dyson_sphere_4,unity=5000;alloys=10000,,energy=3000,0.0,0.0,0.0,12500.0,0.0,9000.0,1.39,40000.0,200000.0,0.0,36000.0,5.56,36000.0,1.11,260000.0,36000.0,unity=5000,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_3
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_4_a_star,unity=7500;alloys=15000,,energy=4500,0.0,0.0,0.0,18750.0,0.0,13500.0,1.39,60000.0,300000.0,0.0,54000.0,5.56,54000.0,1.11,390000.0,54000.0,unity=7500,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_4 megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_3_a_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_4_b_star,unity=12500;alloys=25000,,energy=7500,0.0,0.0,0.0,31250.0,0.0,22500.0,1.39,100000.0,500000.0,0.0,90000.0,5.56,90000.0,1.11,650000.0,90000.0,unity=12500,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_4 megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_3_b_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_4_f_star,unity=6250;alloys=12500,,energy=3750,0.0,0.0,0.0,15625.0,0.0,11250.0,1.39,50000.0,250000.0,0.0,45000.0,5.56,45000.0,1.11,325000.0,45000.0,unity=6250,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_4 megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_3_f_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_4_g_star,unity=5000;alloys=10000,,energy=3000,0.0,0.0,0.0,12500.0,0.0,9000.0,1.39,40000.0,200000.0,0.0,36000.0,5.56,36000.0,1.11,260000.0,36000.0,unity=5000,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_4 megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_3_g_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_4_k_star,unity=3750;alloys=7500,,energy=2250,0.0,0.0,0.0,9375.0,0.0,6750.0,1.39,30000.0,150000.0,0.0,27000.0,5.56,27000.0,1.11,195000.0,27000.0,unity=3750,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_4 megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_3_k_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_4_m_giant_star,unity=10000;alloys=20000,,energy=6000,0.0,0.0,0.0,25000.0,0.0,18000.0,1.39,80000.0,400000.0,0.0,72000.0,5.56,72000.0,1.11,520000.0,72000.0,unity=10000,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_4 megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_3_m_giant_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_4_m_star,unity=2500;alloys=5000,,energy=1500,0.0,0.0,0.0,6250.0,0.0,4500.0,1.39,20000.0,100000.0,0.0,18000.0,5.56,18000.0,1.11,130000.0,18000.0,unity=2500,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_4 megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_3_m_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_i_hrae_mc.txt,hrae_mc_4,unity=10000;alloys=20000,alloys=175,sr_dark_matter=15;energy=3500;physics_research=1250,0.0,0.0,0.0,25000.0,2100.0,23190.0,1.17,80000.0,400000.0,42000.0,60000.0,7.37,42720.0,2.86,520000.0,65400.0,unity=10000;physics_research=1250,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,research_sink,1,yes,resolved,,megastructures/generic_parts/giga_mega_alloy_cost,,hrae_mc_3
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_o_star.txt,dyson_sphere_3_o_star,unity=22500;alloys=45000,,energy=10000,0.0,0.0,0.0,56250.0,0.0,30000.0,1.88,180000.0,900000.0,0.0,120000.0,7.5,120000.0,1.5,1170000.0,120000.0,unity=22500,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_2_o_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere.txt,dyson_sphere_3,unity=5000;alloys=10000,,energy=2000,0.0,0.0,0.0,12500.0,0.0,6000.0,2.08,40000.0,200000.0,0.0,24000.0,8.33,24000.0,1.67,260000.0,24000.0,unity=5000,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_2
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_3_a_star,unity=7500;alloys=15000,,energy=3000,0.0,0.0,0.0,18750.0,0.0,9000.0,2.08,60000.0,300000.0,0.0,36000.0,8.33,36000.0,1.67,390000.0,36000.0,unity=7500,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_3 megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_2_a_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_3_b_star,unity=12500;alloys=25000,,energy=5000,0.0,0.0,0.0,31250.0,0.0,15000.0,2.08,100000.0,500000.0,0.0,60000.0,8.33,60000.0,1.67,650000.0,60000.0,unity=12500,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_3 megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_2_b_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_3_f_star,unity=6250;alloys=12500,,energy=2500,0.0,0.0,0.0,15625.0,0.0,7500.0,2.08,50000.0,250000.0,0.0,30000.0,8.33,30000.0,1.67,325000.0,30000.0,unity=6250,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_3 megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_2_f_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_3_g_star,unity=5000;alloys=10000,,energy=2000,0.0,0.0,0.0,12500.0,0.0,6000.0,2.08,40000.0,200000.0,0.0,24000.0,8.33,24000.0,1.67,260000.0,24000.0,unity=5000,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_3 megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_2_g_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_3_k_star,unity=3750;alloys=7500,,energy=1500,0.0,0.0,0.0,9375.0,0.0,4500.0,2.08,30000.0,150000.0,0.0,18000.0,8.33,18000.0,1.67,195000.0,18000.0,unity=3750,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_3 megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_2_k_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_3_m_giant_star,unity=10000;alloys=20000,,energy=4000,0.0,0.0,0.0,25000.0,0.0,12000.0,2.08,80000.0,400000.0,0.0,48000.0,8.33,48000.0,1.67,520000.0,48000.0,unity=10000,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_3 megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_2_m_giant_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_3_m_star,unity=2500;alloys=5000,,energy=1000,0.0,0.0,0.0,6250.0,0.0,3000.0,2.08,20000.0,100000.0,0.0,12000.0,8.33,12000.0,1.67,130000.0,12000.0,unity=2500,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_3 megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_2_m_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_neutronium_gigaforge.txt,neutronium_gigaforge_1,unity=2500;alloys=7500,energy=150,engineering_research=15;alloys=75,0.0,0.0,0.0,8750.0,450.0,1035.0,8.89,30000.0,150000.0,1800.0,18000.0,8.43,720.0,44.17,195000.0,23400.0,unity=2500;engineering_research=15,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,research_sink,1,yes,resolved,,megastructures/generic_parts/giga_mega_alloy_cost,,neutronium_gigaforge_0
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_i_nidavellir_forge.txt,nidavellir_forge_1,unity=10000;alloys=15000,minerals=400,alloys=150,0.0,0.0,0.0,20000.0,1680.0,1800.0,12.04,60000.0,300000.0,24000.0,36000.0,9.0,1440.0,58.33,390000.0,46800.0,unity=10000,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/generic_parts/giga_mega_alloy_cost,,nidavellir_forge_0
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_preservation_sphere.txt,ehof_presphere_dyson,giga_sr_sentient_metal=50000;giga_sr_negative_mass=20000,giga_sr_sentient_metal=250;influence=1,energy=6000;giga_sr_negative_mass=1000,0.0,0.0,0.0,700000.0,30000.0,138000.0,5.29,200000.0,1000000.0,60000.0,72000.0,14.72,72000.0,3.61,1300000.0,72000.0,giga_sr_negative_mass=1000;influence=1,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,,tech_ehof_phase_01,ehof_presphere_ruined
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_o_star.txt,dyson_sphere_2_o_star,unity=22500;alloys=45000,,energy=5000,0.0,0.0,0.0,56250.0,0.0,15000.0,3.75,180000.0,900000.0,0.0,60000.0,15.0,60000.0,3.0,1170000.0,60000.0,unity=22500,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_1_o_star
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere.txt,dyson_sphere_2,unity=5000;alloys=10000,,energy=1000,0.0,0.0,0.0,12500.0,0.0,3000.0,4.17,40000.0,200000.0,0.0,12000.0,16.67,12000.0,3.33,260000.0,12000.0,unity=5000,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_1 dyson_swarm_3_basic
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_2_a_star,unity=7500;alloys=15000,,energy=1500,0.0,0.0,0.0,18750.0,0.0,4500.0,4.17,60000.0,300000.0,0.0,18000.0,16.67,18000.0,3.33,390000.0,18000.0,unity=7500,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_2 megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_sphere_1_a_star dyson_sphere_2_a_star_swarm
1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,dyson_sphere_2_a_star_swarm,unity=7500;alloys=15000,,energy=1500,0.0,0.0,0.0,18750.0,0.0,4500.0,4.17,60000.0,300000.0,0.0,18000.0,16.67,18000.0,3.33,390000.0,18000.0,unity=7500,0.0,0.0,0.0,,economy_multiplier,True,economy_multiplier,market_deficit_payback_and_resource_bottleneck,when_survival_clear_and_megastructure_reserve_safe,not_surplus_sink,,yes,resolved,,megastructures/dyson_sphere/dyson_sphere_2_swarm megastructures/generic_parts/giga_mega_alloy_cost,tech_dyson_sphere,dyson_swarm_3_a_star
