run_id,checkpoint_year,date,empire_rank,empire_name,country_id,economy_power,tech_power,fleet_power,naval_capacity_used,naval_capacity_available,research,alloys_income,consumer_goods_income,energy_income,minerals_income,food_income,pops,colonies,systems,habitats,megastructures,deficits,notes,evidence_file
observer-20260709T104133Z,2300,2300.01.01,4,Feral Hesukaran Annihilators,2,2551.227,3272.5,78,78,,221.471,112.755,,626.636,368.781,532.175,34007,7,,,9,,save country type 1; regular AI benchmark excludes fallen/special countries,saves\observer-20260709T104133Z-2300.01.01.sav
observer-20260709T104133Z,2300,2300.01.01,5,Scoran Accord,0,2247.163,3080,135,135,,260.353,172.841,,687.788,277.438,483.672,38921,5,,,6,,save country type country; regular AI benchmark excludes fallen/special countries,saves\observer-20260709T104133Z-2300.01.01.sav
observer-20260709T104133Z,2300,2300.01.01,6,SPEC_Alari Kernel,16777217,2186.364,4372.5,45,45,,253.756,183.83,,970.348,374.296,,26848,6,,,7,,save country type country; regular AI benchmark excludes fallen/special countries,saves\observer-20260709T104133Z-2300.01.01.sav
observer-20260709T104133Z,2300,2300.01.01,7,Callerese Hive,16777220,1639.333,6180,45,45,,191.01,61.796,,485.101,223.858,528.18,32831,6,,,13,,save country type 1; regular AI benchmark excludes fallen/special countries,saves\observer-20260709T104133Z-2300.01.01.sav
observer-20260709T104133Z,2325,2325.01.01,1,Tranquil %ADJECTIVE% Gricretoid Cooperative,16777222,5640.621,7897.5,0,0,,860.299,499.71,562.926,1026.375,866.238,321.931,27811,9,,,30,,save country type 1; regular AI benchmark excludes fallen/special countries,saves\observer-20260709T104133Z-2325.01.01.sav
observer-20260709T104133Z,2325,2325.01.01,2,NAME_The_Chosen,46,5395.838,7770,446,446,,537.193,171.003,799.494,1079.318,515.395,774.766,60513,8,,,14,,save country type country; regular AI benchmark excludes fallen/special countries,saves\observer-20260709T104133Z-2325.01.01.sav
observer-20260709T104133Z,2325,2325.01.01,3,Callerese Hive,16777220,4501.336,8000,40,40,,336.088,220.785,,1340.152,619.301,931.123,44175,7,,,16,,save country type 1; regular AI benchmark excludes fallen/special countries,saves\observer-20260709T104133Z-2325.01.01.sav
observer-20260709T104133Z,2325,2325.01.01,4,SPEC_Alari Kernel,16777217,2731.558,5302.5,23,23,,248.172,232.566,,1244.626,431.77,,32691,7,,,9,,save country type country; regular AI benchmark excludes fallen/special countries,saves\observer-20260709T104133Z-2325.01.01.sav
observer-20260709T104133Z,2325,2325.01.01,5,Scoran Accord,0,2536.66,3707.5,65,65,,277.612,203.418,,711.334,264.301,614.222,49328,5,,,8,,save country type country; regular AI benchmark excludes fallen/special countries,saves\observer-20260709T104133Z-2325.01.01.sav
observer-20260709T104133Z,2325,2325.01.01,6,SPEC_Hesukar Accord,83886122,1859.978,3315,287,287,,93.647,77.655,,457.92,164.756,289.858,21175,2,,,,,save country type 2; regular AI benchmark excludes fallen/special countries,saves\observer-20260709T104133Z-2325.01.01.sav
observer-20260709T104133Z,2325,2325.01.01,7,Feral Hesukaran Annihilators,2,962.453,4167.5,5,5,,108.363,52.441,,226.955,161.86,115.185,14430,5,,,12,,save country type 1; regular AI benchmark excludes fallen/special countries,saves\observer-20260709T104133Z-2325.01.01.sav
