mod_id,slug,relative_path,top_dir,second_dir,suffix,bytes,is_text
3610149307,stellar-ai,common/inline_scripts/stellarai/building_engineering_facility_3_weight.txt,common,inline_scripts,.txt,211,True
3610149307,stellar-ai,common/inline_scripts/stellarai/building_factory_1_weight.txt,common,inline_scripts,.txt,933,True
3610149307,stellar-ai,common/inline_scripts/stellarai/building_foundry_1_weights.txt,common,inline_scripts,.txt,775,True
3610149307,stellar-ai,common/inline_scripts/stellarai/building_physics_lab_2_weight.txt,common,inline_scripts,.txt,212,True
3610149307,stellar-ai,common/inline_scripts/stellarai/building_physics_lab_3_weight.txt,common,inline_scripts,.txt,212,True
3610149307,stellar-ai,common/inline_scripts/stellarai/building_research_lab_1_weight.txt,common,inline_scripts,.txt,105,True
3610149307,stellar-ai,common/inline_scripts/stellarai/building_research_lab_1_weight_modifiers.txt,common,inline_scripts,.txt,1558,True
3610149307,stellar-ai,common/inline_scripts/stellarai/building_research_lab_2_weight.txt,common,inline_scripts,.txt,573,True
3610149307,stellar-ai,common/inline_scripts/stellarai/building_research_lab_3_weight.txt,common,inline_scripts,.txt,575,True
3610149307,stellar-ai,common/inline_scripts/stellarai/common_tier1_specialized_research_weight.txt,common,inline_scripts,.txt,1798,True
3610149307,stellar-ai,common/inline_scripts/stellarai/consumer_goods_foundation_guard.txt,common,inline_scripts,.txt,259,True
3610149307,stellar-ai,common/inline_scripts/stellarai/early_game_army_weight_modifiers.txt,common,inline_scripts,.txt,219,True
3610149307,stellar-ai,common/inline_scripts/stellarai/early_game_navy_weight_modifiers.txt,common,inline_scripts,.txt,100,True
3610149307,stellar-ai,common/inline_scripts/stellarai/energy_recovery_building_weight.txt,common,inline_scripts,.txt,109,True
3610149307,stellar-ai,common/inline_scripts/stellarai/factory_colony_building_modifiers.txt,common,inline_scripts,.txt,508,True
3610149307,stellar-ai,common/inline_scripts/stellarai/food_recovery_building_weight.txt,common,inline_scripts,.txt,107,True
3610149307,stellar-ai,common/inline_scripts/stellarai/forge_colony_building_modifiers.txt,common,inline_scripts,.txt,505,True
3610149307,stellar-ai,common/inline_scripts/stellarai/industrial_zones_weight_scaling.txt,common,inline_scripts,.txt,460,True
3610149307,stellar-ai,common/inline_scripts/stellarai/industry_bonus_commitment_flags.txt,common,inline_scripts,.txt,1259,True
3610149307,stellar-ai,common/inline_scripts/stellarai/invalid_colony_type_potential.txt,common,inline_scripts,.txt,150,True
3610149307,stellar-ai,common/inline_scripts/stellarai/invalid_planet_type_guard.txt,common,inline_scripts,.txt,66,True
3610149307,stellar-ai,common/inline_scripts/stellarai/invalid_research_construction_potential.txt,common,inline_scripts,.txt,111,True
3610149307,stellar-ai,common/inline_scripts/stellarai/invalid_urban_colony_type_potential.txt,common,inline_scripts,.txt,728,True
3610149307,stellar-ai,common/inline_scripts/stellarai/market_buy_shortage.txt,common,inline_scripts,.txt,902,True
3610149307,stellar-ai,common/inline_scripts/stellarai/market_sell_surplus.txt,common,inline_scripts,.txt,724,True
3610149307,stellar-ai,common/inline_scripts/stellarai/minerals_recovery_building_weight.txt,common,inline_scripts,.txt,111,True
3610149307,stellar-ai,common/inline_scripts/stellarai/rare_resource_guard_modifiers.txt,common,inline_scripts,.txt,2099,True
3610149307,stellar-ai,common/inline_scripts/stellarai/rare_resource_producer_recovery_modifiers.txt,common,inline_scripts,.txt,1201,True
3610149307,stellar-ai,common/inline_scripts/stellarai/research_bonus_commitment_flags.txt,common,inline_scripts,.txt,1343,True
3610149307,stellar-ai,common/inline_scripts/stellarai/research_claim_good_slot.txt,common,inline_scripts,.txt,670,True
3610149307,stellar-ai,common/inline_scripts/stellarai/research_colony_type_potential.txt,common,inline_scripts,.txt,175,True
3610149307,stellar-ai,common/inline_scripts/stellarai/research_zones_weight_scaling.txt,common,inline_scripts,.txt,802,True
3610149307,stellar-ai,common/inline_scripts/stellarai/rural_commitment_bonus.txt,common,inline_scripts,.txt,206,True
3610149307,stellar-ai,common/inline_scripts/stellarai/rural_penalty_commitment_flags.txt,common,inline_scripts,.txt,354,True
3610149307,stellar-ai,common/inline_scripts/stellarai/specialized_research_building_common_weight.txt,common,inline_scripts,.txt,1826,True
3610149307,stellar-ai,common/inline_scripts/stellarai/urban_not_active_penalty.txt,common,inline_scripts,.txt,109,True
3610149307,stellar-ai,common/inline_scripts/stellarai/urban_penalty_commitment_flags.txt,common,inline_scripts,.txt,380,True
3610149307,stellar-ai,common/inline_scripts/zones/shared_energy_zone.txt,common,inline_scripts,.txt,1316,True
3610149307,stellar-ai,common/inline_scripts/zones/shared_exotic_gases_zone.txt,common,inline_scripts,.txt,1271,True
3610149307,stellar-ai,common/inline_scripts/zones/shared_food_zone.txt,common,inline_scripts,.txt,1476,True
3610149307,stellar-ai,common/inline_scripts/zones/shared_fortress_zone.txt,common,inline_scripts,.txt,803,True
3610149307,stellar-ai,common/inline_scripts/zones/shared_industrial_factory_zone.txt,common,inline_scripts,.txt,1360,True
3610149307,stellar-ai,common/inline_scripts/zones/shared_industrial_foundry_zone.txt,common,inline_scripts,.txt,985,True
3610149307,stellar-ai,common/inline_scripts/zones/shared_industrial_zone.txt,common,inline_scripts,.txt,1105,True
3610149307,stellar-ai,common/inline_scripts/zones/shared_minerals_zone.txt,common,inline_scripts,.txt,1355,True
3610149307,stellar-ai,common/inline_scripts/zones/shared_rare_crystals_zone.txt,common,inline_scripts,.txt,1263,True
3610149307,stellar-ai,common/inline_scripts/zones/shared_research_engineering_zone.txt,common,inline_scripts,.txt,853,True
3610149307,stellar-ai,common/inline_scripts/zones/shared_research_physics_zone.txt,common,inline_scripts,.txt,842,True
3610149307,stellar-ai,common/inline_scripts/zones/shared_research_society_zone.txt,common,inline_scripts,.txt,842,True
3610149307,stellar-ai,common/inline_scripts/zones/shared_research_zone.txt,common,inline_scripts,.txt,1127,True
3610149307,stellar-ai,common/inline_scripts/zones/shared_unity_zone.txt,common,inline_scripts,.txt,1458,True
3610149307,stellar-ai,common/inline_scripts/zones/shared_volatile_motes_zone.txt,common,inline_scripts,.txt,1303,True
3610149307,stellar-ai,common/on_actions/stellarai_commitment_on_actions.txt,common,on_actions,.txt,950,True
3610149307,stellar-ai,common/personalities/00_personalities.txt,common,personalities,.txt,76460,True
3610149307,stellar-ai,common/pop_jobs/~stellarai_gestalt_jobs.txt,common,pop_jobs,.txt,14666,True
3610149307,stellar-ai,common/pop_jobs/~stellarai_specialist_jobs.txt,common,pop_jobs,.txt,13564,True
3610149307,stellar-ai,common/script_values/stellarai_market_values.txt,common,script_values,.txt,433,True
3610149307,stellar-ai,common/scripted_triggers/stellarai_reactive_triggers.txt,common,scripted_triggers,.txt,8836,True
3610149307,stellar-ai,common/scripted_variables/stellarai_scripted_variables.txt,common,scripted_variables,.txt,10321,True
3610149307,stellar-ai,common/strategic_resources/00_strategic_resources.txt,common,strategic_resources,.txt,10806,True
3610149307,stellar-ai,common/zones/00_zones.txt,common,zones,.txt,25433,True
3610149307,stellar-ai,descriptor.mod,,,.mod,176,True
3610149307,stellar-ai,events/111_stellarai_commitment_events.txt,events,,.txt,34526,True
3610149307,stellar-ai,localisation/stellaris_l_english.yml,localisation,,.yml,8029,True
3610149307,stellar-ai,thumbnail.png,,,.png,464790,False
1121692237,gigastructural-engineering-more-44,common/agreement_term_values/giga_amb_term_values.txt,common,agreement_term_values,.txt,3029,True
1121692237,gigastructural-engineering-more-44,common/agreement_terms/giga_amb_terms.txt,common,agreement_terms,.txt,255,True
1121692237,gigastructural-engineering-more-44,common/ai_budget/00_negative_mass_budget.txt,common,ai_budget,.txt,6068,True
1121692237,gigastructural-engineering-more-44,common/ai_budget/00_sentient_metal_budget.txt,common,ai_budget,.txt,6099,True
1121692237,gigastructural-engineering-more-44,common/ai_budget/giga_amb_budget.txt,common,ai_budget,.txt,698,True
1121692237,gigastructural-engineering-more-44,common/ai_budget/giga_budgets.txt,common,ai_budget,.txt,1013,True
1121692237,gigastructural-engineering-more-44,common/ai_budget/giga_frameworld_budgets.txt,common,ai_budget,.txt,3420,True
1121692237,gigastructural-engineering-more-44,common/ai_budget/giga_special_purpose_budgets.txt,common,ai_budget,.txt,2599,True
1121692237,gigastructural-engineering-more-44,common/ambient_objects/ambient_objects_blokkat.txt,common,ambient_objects,.txt,892,True
1121692237,gigastructural-engineering-more-44,common/ambient_objects/frameworld_objects.txt,common,ambient_objects,.txt,974,True
1121692237,gigastructural-engineering-more-44,common/ambient_objects/giga_aeternum_ambient_objects.txt,common,ambient_objects,.txt,273,True
1121692237,gigastructural-engineering-more-44,common/ambient_objects/giga_ambient_objects.txt,common,ambient_objects,.txt,11699,True
1121692237,gigastructural-engineering-more-44,common/ambient_objects/giga_eawaf_ambient_objects.txt,common,ambient_objects,.txt,436,True
1121692237,gigastructural-engineering-more-44,common/ambient_objects/giga_hypersiphon_ambient_objects.txt,common,ambient_objects,.txt,710,True
1121692237,gigastructural-engineering-more-44,common/ambient_objects/giga_katzen_ambient_objects.txt,common,ambient_objects,.txt,231,True
1121692237,gigastructural-engineering-more-44,common/ambient_objects/maginot_ambient_objects.txt,common,ambient_objects,.txt,446,True
1121692237,gigastructural-engineering-more-44,common/anomalies/giga_anomalies.txt,common,anomalies,.txt,6172,True
1121692237,gigastructural-engineering-more-44,common/archaeological_site_types/giga_arc_sites.txt,common,archaeological_site_types,.txt,13426,True
1121692237,gigastructural-engineering-more-44,common/archaeological_site_types/giga_birch_origin_arc_sites.txt,common,archaeological_site_types,.txt,898,True
1121692237,gigastructural-engineering-more-44,common/archaeological_site_types/giga_blokkat_arc_sites.txt,common,archaeological_site_types,.txt,1449,True
1121692237,gigastructural-engineering-more-44,common/archaeological_site_types/giga_katzen_arc_sites.txt,common,archaeological_site_types,.txt,1173,True
1121692237,gigastructural-engineering-more-44,common/armies/aeternum_armies.txt,common,armies,.txt,364,True
1121692237,gigastructural-engineering-more-44,common/armies/blokkat_armies.txt,common,armies,.txt,166,True
1121692237,gigastructural-engineering-more-44,common/armies/corrona_armies.txt,common,armies,.txt,1324,True
1121692237,gigastructural-engineering-more-44,common/armies/eawaf_armies.txt,common,armies,.txt,1908,True
1121692237,gigastructural-engineering-more-44,common/armies/giga_armies.txt,common,armies,.txt,5171,True
1121692237,gigastructural-engineering-more-44,common/armies/giga_flavorsystems_armies.txt,common,armies,.txt,224,True
1121692237,gigastructural-engineering-more-44,common/armies/giga_frameworld_armies.txt,common,armies,.txt,2337,True
1121692237,gigastructural-engineering-more-44,common/armies/maginot_armies.txt,common,armies,.txt,6361,True
1121692237,gigastructural-engineering-more-44,common/ascension_perks/01_ascension_perk_low_prio_overwrites.txt,common,ascension_perks,.txt,3562,True
1121692237,gigastructural-engineering-more-44,common/ascension_perks/giga_ascension_perk_medium_prio_overwrites.txt,common,ascension_perks,.txt,5873,True
1121692237,gigastructural-engineering-more-44,common/ascension_perks/giga_ascension_perks.txt,common,ascension_perks,.txt,8556,True
1121692237,gigastructural-engineering-more-44,common/asteroid_belts/giga_asteroid_belts.txt,common,asteroid_belts,.txt,899,True
1121692237,gigastructural-engineering-more-44,common/bombardment_stances/giga_bombardment_stances.txt,common,bombardment_stances,.txt,1526,True
1121692237,gigastructural-engineering-more-44,common/buildings/01_giga_low_prio_overwrites.txt,common,buildings,.txt,15,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_aeternum_buildings.txt,common,buildings,.txt,8312,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_amb_buildings.txt,common,buildings,.txt,14150,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_asteroid_industry_buildings.txt,common,buildings,.txt,15822,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_blokkat_buildings.txt,common,buildings,.txt,2499,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_buildings.txt,common,buildings,.txt,50079,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_catalyst_buildings.txt,common,buildings,.txt,6480,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_corrona_buildings.txt,common,buildings,.txt,2022,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_eawaf_buildings.txt,common,buildings,.txt,4515,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_elysium_capitals.txt,common,buildings,.txt,12274,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_elysium_other_buildings.txt,common,buildings,.txt,14944,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_fallen_empire_buildings.txt,common,buildings,.txt,1632,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_flusion_buildings.txt,common,buildings,.txt,7446,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_frameworld_buildings.txt,common,buildings,.txt,6133,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_gas_giant_habitat_buildings.txt,common,buildings,.txt,4609,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_maginot_buildings.txt,common,buildings,.txt,3642,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_matrioshka_brain_uplinks.txt,common,buildings,.txt,23321,True
1121692237,gigastructural-engineering-more-44,common/buildings/giga_ring_world_buildings.txt,common,buildings,.txt,8149,True
1121692237,gigastructural-engineering-more-44,common/buildings/z_giga_amb_acot_buildings.txt,common,buildings,.txt,2173,True
1121692237,gigastructural-engineering-more-44,common/button_effects/!!!speeddial_button_effects.txt,common,button_effects,.txt,2485,True
1121692237,gigastructural-engineering-more-44,common/button_effects/!!!speeddial_button_mod_effects.txt,common,button_effects,.txt,704,True
1121692237,gigastructural-engineering-more-44,common/button_effects/ehof_activation.txt,common,button_effects,.txt,61481,True
1121692237,gigastructural-engineering-more-44,common/button_effects/giga_achievements.txt,common,button_effects,.txt,144641,True
1121692237,gigastructural-engineering-more-44,common/button_effects/giga_aeternum_button_effects.txt,common,button_effects,.txt,2262,True
1121692237,gigastructural-engineering-more-44,common/button_effects/giga_birch_button_effects.txt,common,button_effects,.txt,5880,True
1121692237,gigastructural-engineering-more-44,common/button_effects/giga_blokkat_button_effects.txt,common,button_effects,.txt,25199,True
1121692237,gigastructural-engineering-more-44,common/button_effects/giga_button_compendium.txt,common,button_effects,.txt,7686,True
1121692237,gigastructural-engineering-more-44,common/button_effects/giga_button_effects.txt,common,button_effects,.txt,204841,True
1121692237,gigastructural-engineering-more-44,common/button_effects/giga_eawaf_sirens_button_effects.txt,common,button_effects,.txt,22501,True
1121692237,gigastructural-engineering-more-44,common/button_effects/giga_flavor_button_effects.txt,common,button_effects,.txt,23206,True
1121692237,gigastructural-engineering-more-44,common/button_effects/giga_flusion_button_effects.txt,common,button_effects,.txt,51972,True
1121692237,gigastructural-engineering-more-44,common/button_effects/giga_mega_tooltip_effects.txt,common,button_effects,.txt,12829,True
1121692237,gigastructural-engineering-more-44,common/button_effects/giga_megastructure_view.txt,common,button_effects,.txt,13147,True
1121692237,gigastructural-engineering-more-44,common/button_effects/giga_menubars_effects.txt,common,button_effects,.txt,119427,True
1121692237,gigastructural-engineering-more-44,common/button_effects/giga_menusystems_effects.txt,common,button_effects,.txt,9518,True
1121692237,gigastructural-engineering-more-44,common/bypass/ehof_giga_new_bypass.txt,common,bypass,.txt,1491,True
1121692237,gigastructural-engineering-more-44,common/bypass/giga_bypass.txt,common,bypass,.txt,11317,True
1121692237,gigastructural-engineering-more-44,common/bypass/giga_frameworld_bypass.txt,common,bypass,.txt,1059,True
1121692237,gigastructural-engineering-more-44,common/bypass/katzen_bypass.txt,common,bypass,.txt,3120,True
1121692237,gigastructural-engineering-more-44,common/bypass/overwrite_bypasses.txt,common,bypass,.txt,1281,True
1121692237,gigastructural-engineering-more-44,common/casus_belli/giga_aeternum_casus_belli.txt,common,casus_belli,.txt,230,True
1121692237,gigastructural-engineering-more-44,common/casus_belli/giga_casus_belli.txt,common,casus_belli,.txt,1066,True
1121692237,gigastructural-engineering-more-44,common/casus_belli/giga_katzen_casus_belli.txt,common,casus_belli,.txt,225,True
1121692237,gigastructural-engineering-more-44,common/colony_automation/000_giga_planetary_computer_automation.txt,common,colony_automation,.txt,919,True
1121692237,gigastructural-engineering-more-44,common/colony_automation/00_giga_supertensiles_foundry_automation.txt,common,colony_automation,.txt,759,True
1121692237,gigastructural-engineering-more-44,common/colony_automation/01_giga_elysium_automation.txt,common,colony_automation,.txt,1429,True
1121692237,gigastructural-engineering-more-44,common/colony_automation_exceptions/01_giga_exceptions.txt,common,colony_automation_exceptions,.txt,1875,True
1121692237,gigastructural-engineering-more-44,common/colony_automation_exceptions/giga_frameworld_exceptions.txt,common,colony_automation_exceptions,.txt,634,True
1121692237,gigastructural-engineering-more-44,common/colony_automation_exceptions/giga_rogue_ai.txt,common,colony_automation_exceptions,.txt,274,True
1121692237,gigastructural-engineering-more-44,common/colony_types/aeternum_colony_types.txt,common,colony_types,.txt,334,True
1121692237,gigastructural-engineering-more-44,common/colony_types/giga_amb_colony_types.txt,common,colony_types,.txt,4860,True
1121692237,gigastructural-engineering-more-44,common/colony_types/giga_eawaf_colony_types.txt,common,colony_types,.txt,280,True
1121692237,gigastructural-engineering-more-44,common/colony_types/giga_frameworld_colony_types.txt,common,colony_types,.txt,296,True
1121692237,gigastructural-engineering-more-44,common/colony_types/giga_gas_giant_habitat_colony_types.txt,common,colony_types,.txt,8998,True
1121692237,gigastructural-engineering-more-44,common/colony_types/giga_pre_ftl_colony_types.txt,common,colony_types,.txt,692,True
1121692237,gigastructural-engineering-more-44,common/colony_types/katzen_colony_types.txt,common,colony_types,.txt,1482,True
1121692237,gigastructural-engineering-more-44,common/colony_types/maginot_colony_types.txt,common,colony_types,.txt,1064,True
1121692237,gigastructural-engineering-more-44,common/component_sets/giga_aeternum_component_sets.txt,common,component_sets,.txt,1250,True
1121692237,gigastructural-engineering-more-44,common/component_sets/giga_blokkat_component_sets.txt,common,component_sets,.txt,1665,True
1121692237,gigastructural-engineering-more-44,common/component_sets/giga_component_sets.txt,common,component_sets,.txt,8892,True
1121692237,gigastructural-engineering-more-44,common/component_sets/giga_eawaf_component_sets.txt,common,component_sets,.txt,1485,True
1121692237,gigastructural-engineering-more-44,common/component_sets/giga_maginot_component_sets.txt,common,component_sets,.txt,464,True
1121692237,gigastructural-engineering-more-44,common/component_sets/giga_systemcraft_pk_component_sets.txt,common,component_sets,.txt,1256,True
1121692237,gigastructural-engineering-more-44,common/component_slot_templates/giga_component_slots.txt,common,component_slot_templates,.txt,826,True
1121692237,gigastructural-engineering-more-44,common/component_slot_templates/giga_maginot_component_slot_templates.txt,common,component_slot_templates,.txt,645,True
1121692237,gigastructural-engineering-more-44,common/component_tags/00_giga_tags.txt,common,component_tags,.txt,308,True
1121692237,gigastructural-engineering-more-44,common/component_templates/aeternum_components.txt,common,component_templates,.txt,10913,True
1121692237,gigastructural-engineering-more-44,common/component_templates/asteroid_artillery_components.txt,common,component_templates,.txt,3475,True
1121692237,gigastructural-engineering-more-44,common/component_templates/blokkat_components.txt,common,component_templates,.txt,26348,True
1121692237,gigastructural-engineering-more-44,common/component_templates/bulk_matter_components.txt,common,component_templates,.txt,1549,True
1121692237,gigastructural-engineering-more-44,common/component_templates/ehof_t1_components.txt,common,component_templates,.txt,91348,True
1121692237,gigastructural-engineering-more-44,common/component_templates/ehof_t2_components.txt,common,component_templates,.txt,61972,True
1121692237,gigastructural-engineering-more-44,common/component_templates/ehof_t3_components.txt,common,component_templates,.txt,5289,True
1121692237,gigastructural-engineering-more-44,common/component_templates/giga_anti_celestial_weapons.txt,common,component_templates,.txt,918,True
1121692237,gigastructural-engineering-more-44,common/component_templates/giga_auras.txt,common,component_templates,.txt,908,True
1121692237,gigastructural-engineering-more-44,common/component_templates/giga_computers.txt,common,component_templates,.txt,500,True
1121692237,gigastructural-engineering-more-44,common/component_templates/giga_corrona_weapons.txt,common,component_templates,.txt,3594,True
1121692237,gigastructural-engineering-more-44,common/component_templates/giga_eawaf_components.txt,common,component_templates,.txt,15881,True
1121692237,gigastructural-engineering-more-44,common/component_templates/giga_flusion_weapons.txt,common,component_templates,.txt,6117,True
1121692237,gigastructural-engineering-more-44,common/component_templates/giga_frameworld_components.txt,common,component_templates,.txt,2589,True
1121692237,gigastructural-engineering-more-44,common/component_templates/giga_maginot_components.txt,common,component_templates,.txt,5402,True
1121692237,gigastructural-engineering-more-44,common/component_templates/giga_placeholder_components.txt,common,component_templates,.txt,882,True
1121692237,gigastructural-engineering-more-44,common/component_templates/giga_planetcraft_components.txt,common,component_templates,.txt,3701,True
1121692237,gigastructural-engineering-more-44,common/component_templates/giga_systemcraft_components.txt,common,component_templates,.txt,13108,True
1121692237,gigastructural-engineering-more-44,common/component_templates/giga_war_moon_components.txt,common,component_templates,.txt,11131,True
1121692237,gigastructural-engineering-more-44,common/component_templates/zzz_acot_placeholder_components.txt,common,component_templates,.txt,11992,True
1121692237,gigastructural-engineering-more-44,common/council_agendas/giga_agendas.txt,common,council_agendas,.txt,400,True
1121692237,gigastructural-engineering-more-44,common/country_container/gigas_country_container.txt,common,country_container,.txt,2357,True
1121692237,gigastructural-engineering-more-44,common/country_types/00_placeholder_country_types.txt,common,country_types,.txt,709,True
1121692237,gigastructural-engineering-more-44,common/country_types/giga_aeternum_country_types.txt,common,country_types,.txt,1205,True
1121692237,gigastructural-engineering-more-44,common/country_types/giga_blokkat_country_types.txt,common,country_types,.txt,5319,True
1121692237,gigastructural-engineering-more-44,common/country_types/giga_corrona_country_types.txt,common,country_types,.txt,2302,True
1121692237,gigastructural-engineering-more-44,common/country_types/giga_country_types.txt,common,country_types,.txt,5081,True
1121692237,gigastructural-engineering-more-44,common/country_types/giga_eawaf_country_types.txt,common,country_types,.txt,1691,True
1121692237,gigastructural-engineering-more-44,common/country_types/giga_frameworld_country_types.txt,common,country_types,.txt,925,True
1121692237,gigastructural-engineering-more-44,common/country_types/giga_katzen_country_types.txt,common,country_types,.txt,2651,True
1121692237,gigastructural-engineering-more-44,common/country_types/giga_utility_country_types.txt,common,country_types,.txt,689,True
1121692237,gigastructural-engineering-more-44,common/decisions/blokkat_decisions.txt,common,decisions,.txt,2977,True
1121692237,gigastructural-engineering-more-44,common/decisions/giga_aeternum_decisions.txt,common,decisions,.txt,1826,True
1121692237,gigastructural-engineering-more-44,common/decisions/giga_ai_helpers.txt,common,decisions,.txt,3782,True
1121692237,gigastructural-engineering-more-44,common/decisions/giga_alderson_decision.txt,common,decisions,.txt,898,True
1121692237,gigastructural-engineering-more-44,common/decisions/giga_birch_decisions.txt,common,decisions,.txt,18512,True
1121692237,gigastructural-engineering-more-44,common/decisions/giga_decisions.txt,common,decisions,.txt,48690,True
1121692237,gigastructural-engineering-more-44,common/decisions/giga_elysium_ai_helpers.txt,common,decisions,.txt,12069,True
1121692237,gigastructural-engineering-more-44,common/decisions/giga_frameworld_ai_helpers.txt,common,decisions,.txt,18764,True
1121692237,gigastructural-engineering-more-44,common/decisions/giga_frameworld_defensive_stations.txt,common,decisions,.txt,6279,True
1121692237,gigastructural-engineering-more-44,common/decisions/giga_frameworld_expansion.txt,common,decisions,.txt,31936,True
1121692237,gigastructural-engineering-more-44,common/decisions/giga_frameworld_general_decisions.txt,common,decisions,.txt,3834,True
1121692237,gigastructural-engineering-more-44,common/decisions/giga_frameworld_upgrades.txt,common,decisions,.txt,18228,True
1121692237,gigastructural-engineering-more-44,common/decisions/giga_general_ai_helpers.txt,common,decisions,.txt,2649,True
1121692237,gigastructural-engineering-more-44,common/decisions/giga_maginot_decisions.txt,common,decisions,.txt,18562,True
1121692237,gigastructural-engineering-more-44,common/defines/giga_defines.txt,common,defines,.txt,738,True
1121692237,gigastructural-engineering-more-44,common/deposit_categories/01_giga_deposit_categories.txt,common,deposit_categories,.txt,89,True
1121692237,gigastructural-engineering-more-44,common/deposits/aeternum_planetary_deposits.txt,common,deposits,.txt,1305,True
1121692237,gigastructural-engineering-more-44,common/deposits/ehof_deposits.txt,common,deposits,.txt,10103,True
1121692237,gigastructural-engineering-more-44,common/deposits/giga_amb_deposits.txt,common,deposits,.txt,1980,True
1121692237,gigastructural-engineering-more-44,common/deposits/giga_birch_deposits.txt,common,deposits,.txt,45964,True
1121692237,gigastructural-engineering-more-44,common/deposits/giga_blokkats_wave_2_deposits.txt,common,deposits,.txt,10684,True
1121692237,gigastructural-engineering-more-44,common/deposits/giga_deposits.txt,common,deposits,.txt,6533,True
1121692237,gigastructural-engineering-more-44,common/deposits/giga_elysium_deposits.txt,common,deposits,.txt,4875,True
1121692237,gigastructural-engineering-more-44,common/deposits/giga_flavorsystems_deposits.txt,common,deposits,.txt,858,True
1121692237,gigastructural-engineering-more-44,common/deposits/giga_flusion_deposits.txt,common,deposits,.txt,4284,True
1121692237,gigastructural-engineering-more-44,common/deposits/giga_frameworld_deposits.txt,common,deposits,.txt,44084,True
1121692237,gigastructural-engineering-more-44,common/deposits/giga_hypersiphon_deposits.txt,common,deposits,.txt,3154,True
1121692237,gigastructural-engineering-more-44,common/deposits/giga_job_size_deposits.txt,common,deposits,.txt,3615,True
1121692237,gigastructural-engineering-more-44,common/deposits/giga_planetary_deposits.txt,common,deposits,.txt,25937,True
1121692237,gigastructural-engineering-more-44,common/deposits/giga_stellar_ring_habitat_deposits.txt,common,deposits,.txt,1565,True
1121692237,gigastructural-engineering-more-44,common/deposits/maginot_planetary_deposits.txt,common,deposits,.txt,1466,True
1121692237,gigastructural-engineering-more-44,common/diplo_phrases/giga_fe_megas_diplo_phrases.txt,common,diplo_phrases,.txt,8025,True
1121692237,gigastructural-engineering-more-44,common/diplomatic_actions/99_giga_preftl_flag_overwrites.txt,common,diplomatic_actions,.txt,24842,True
1121692237,gigastructural-engineering-more-44,common/districts/00_giga_urban_districts.txt,common,districts,.txt,11424,True
1121692237,gigastructural-engineering-more-44,common/districts/giga_alderson.txt,common,districts,.txt,11003,True
